order_id,order_date,ship_date,customer_id,customer_segment,region,state,city,category,sub_category,product_name,ship_mode,sales,quantity,discount,profit,return_flag,delivery_days,customer_rating,campaign_channel,profit_margin,order_year,order_month,order_quarter
DB-2024-502620,2024-08-06,2024-08-06,C-40492,Home Office,South,Telangana,Hyderabad,Furniture,Furnishings,Prime Furnishings 727,First Class,123294.57,7,0.0,18636.8,0,0,4.7,Organic,0.1511566973306286,2024,2024-08,2024Q3
DB-2025-502621,2025-05-03,2025-05-10,C-87114,Home Office,East,West Bengal,Kolkata,Technology,Phones,Eco Phones 476,Standard Class,36541.28,1,0.15,7817.22,0,7,5.0,Organic,0.21392846665469847,2025,2025-05,2025Q2
DB-2025-502622,2025-06-14,2025-06-14,C-68840,Home Office,South,Karnataka,Bengaluru,Furniture,Tables,Smart Tables 321,Same Day,35953.04,6,0.3,-374.44,0,0,4.2,Organic,-0.010414696504106468,2025,2025-06,2025Q2
DB-2024-502623,2024-08-08,2024-08-13,C-96698,Home Office,North,Rajasthan,Jaipur,Office Supplies,Paper,Pro Paper 738,Standard Class,2391.38,2,0.25,175.4,0,5,4.1,Paid,0.07334677048398833,2024,2024-08,2024Q3
DB-2025-502624,2025-05-25,2025-05-26,C-99126,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,Eco Accessories 856,Same Day,86451.88,9,0.25,12614.2,0,1,3.8,Organic,0.14591007159127134,2025,2025-05,2025Q2
DB-2024-502625,2024-06-04,2024-06-06,C-58411,Consumer,East,Assam,Guwahati,Technology,Accessories,Smart Accessories 841,Same Day,112780.27,5,0.1,23868.45,0,2,4.6,Email,0.2116367517119794,2024,2024-06,2024Q2
DB-2025-502626,2025-05-25,2025-05-28,C-88034,Consumer,West,Gujarat,Ahmedabad,Furniture,Chairs,Classic Chairs 343,Standard Class,8373.34,6,0.2,284.78,0,3,3.3,Social,0.034010323240188496,2025,2025-05,2025Q2
DB-2025-502627,2025-06-20,2025-06-25,C-23384,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Labels,Pro Labels 569,Standard Class,3076.97,9,0.25,266.03,0,5,5.0,Paid,0.08645843150891949,2025,2025-06,2025Q2
DB-2024-502628,2024-11-24,2024-11-26,C-73149,Consumer,South,Kerala,Kochi,Office Supplies,Paper,Smart Paper 974,First Class,15102.42,6,0.1,1738.22,0,2,4.4,Organic,0.11509546152206071,2024,2024-11,2024Q4
DB-2025-502629,2025-01-16,2025-01-18,C-70785,Home Office,North,Rajasthan,Jaipur,Technology,Machines,Basic Machines 556,Second Class,281032.42,10,0.05,54062.74,0,2,4.2,Social,0.19237189787569706,2025,2025-01,2025Q1
DB-2025-502630,2025-01-17,2025-01-22,C-40048,Corporate,North,Punjab,Ludhiana,Furniture,Chairs,Classic Chairs 884,Standard Class,4234.4,1,0.2,316.07,0,5,4.7,Referral,0.07464339693935387,2025,2025-01,2025Q1
DB-2025-502631,2025-07-19,2025-07-22,C-35791,Corporate,South,Andhra Pradesh,Vijayawada,Technology,Machines,Elite Machines 762,Standard Class,36130.95,2,0.3,4644.61,0,3,3.5,Social,0.1285493461976505,2025,2025-07,2025Q3
DB-2024-502632,2024-01-06,2024-01-10,C-94031,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,Pro Accessories 922,Second Class,45824.87,5,0.0,13619.44,0,4,4.5,Email,0.2972062986758064,2024,2024-01,2024Q1
DB-2024-502633,2024-08-18,2024-08-23,C-52545,Home Office,East,West Bengal,Kolkata,Technology,Phones,Max Phones 944,Standard Class,138873.24,8,0.25,11370.58,0,5,3.9,Organic,0.08187740129055822,2024,2024-08,2024Q3
DB-2025-502634,2025-02-25,2025-03-05,C-11741,Corporate,East,Assam,Guwahati,Technology,Copiers,Pro Copiers 454,Standard Class,131450.97,6,0.1,28509.66,0,8,3.8,Social,0.21688436380499893,2025,2025-02,2025Q1
DB-2025-502635,2025-08-16,2025-08-21,C-52145,Consumer,South,Telangana,Hyderabad,Office Supplies,Labels,Basic Labels 820,Standard Class,7573.5,6,0.0,1793.18,0,5,4.1,Referral,0.2367703175546313,2025,2025-08,2025Q3
DB-2025-502636,2025-12-31,2026-01-05,C-18249,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Binders,Smart Binders 340,Standard Class,11822.63,9,0.05,2220.25,0,5,4.8,Referral,0.18779662393223845,2025,2025-12,2025Q4
DB-2024-502637,2024-11-09,2024-11-15,C-29494,Corporate,West,Rajasthan,Udaipur,Furniture,Bookcases,Basic Bookcases 697,Standard Class,110572.75,7,0.0,5909.85,0,6,4.2,Organic,0.05344761706659191,2024,2024-11,2024Q4
DB-2025-502638,2025-10-22,2025-10-24,C-52959,Consumer,South,Telangana,Hyderabad,Furniture,Furnishings,Prime Furnishings 132,Second Class,29932.64,3,0.0,3549.69,0,2,4.3,Organic,0.11858927244639965,2025,2025-10,2025Q4
DB-2025-502639,2025-10-03,2025-10-05,C-87722,Home Office,South,Karnataka,Bengaluru,Office Supplies,Art,Elite Art 392,Second Class,13791.98,8,0.05,2109.82,0,2,3.7,Organic,0.15297440976567542,2025,2025-10,2025Q4
DB-2025-502640,2025-08-30,2025-08-31,C-64328,Consumer,South,Kerala,Kochi,Furniture,Furnishings,Smart Furnishings 341,Second Class,110689.45,9,0.25,13987.56,0,1,3.7,Organic,0.12636759871875775,2025,2025-08,2025Q3
DB-2024-502641,2024-05-25,2024-05-31,C-21032,Corporate,East,Assam,Guwahati,Technology,Machines,Prime Machines 108,Standard Class,123844.6,4,0.3,14963.91,0,6,4.9,Organic,0.1208281184645919,2024,2024-05,2024Q2
DB-2025-502642,2025-05-16,2025-05-21,C-75717,Home Office,East,Assam,Guwahati,Technology,Accessories,Eco Accessories 225,Standard Class,143903.19,5,0.05,25483.42,0,5,4.6,Organic,0.17708724872603587,2025,2025-05,2025Q2
DB-2024-502643,2024-09-20,2024-09-24,C-14844,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Art,Max Art 388,Standard Class,6838.67,4,0.1,1118.3,0,4,4.5,Organic,0.16352594875904233,2024,2024-09,2024Q3
DB-2025-502644,2025-07-18,2025-07-24,C-26981,Home Office,East,West Bengal,Kolkata,Furniture,Furnishings,Eco Furnishings 371,Standard Class,86845.29,8,0.1,14849.04,0,6,4.2,Organic,0.17098267505353487,2025,2025-07,2025Q3
DB-2025-502645,2025-02-06,2025-02-11,C-97522,Corporate,West,Maharashtra,Mumbai,Furniture,Bookcases,Prime Bookcases 516,Standard Class,4626.38,1,0.0,475.16,0,5,3.4,Referral,0.10270665185306871,2025,2025-02,2025Q1
DB-2025-502646,2025-01-11,2025-01-11,C-16669,Consumer,North,Punjab,Ludhiana,Technology,Machines,Classic Machines 574,Same Day,235950.58,9,0.05,48873.32,0,0,5.0,Referral,0.207133714187098,2025,2025-01,2025Q1
DB-2025-502647,2025-01-26,2025-01-31,C-79073,Corporate,North,Punjab,Ludhiana,Office Supplies,Labels,Basic Labels 197,Standard Class,17751.81,9,0.05,4266.19,1,5,4.3,Paid,0.2403242260930012,2025,2025-01,2025Q1
DB-2025-502648,2025-12-01,2025-12-01,C-34040,Home Office,North,Punjab,Ludhiana,Technology,Machines,Classic Machines 827,Same Day,67158.91,3,0.0,13864.94,0,0,4.5,Organic,0.20644974732317722,2025,2025-12,2025Q4
DB-2025-502649,2025-06-07,2025-06-12,C-28444,Home Office,South,Kerala,Kochi,Furniture,Chairs,Max Chairs 321,Standard Class,36166.96,10,0.15,1571.04,0,5,4.2,Paid,0.04343854169662034,2025,2025-06,2025Q2
DB-2024-502650,2024-12-20,2024-12-25,C-30136,Consumer,North,Delhi,New Delhi,Technology,Phones,Classic Phones 979,Standard Class,154787.82,9,0.05,28988.28,0,5,4.5,Organic,0.1872775260999218,2024,2024-12,2024Q4
DB-2024-502651,2024-06-02,2024-06-07,C-38328,Home Office,West,Maharashtra,Mumbai,Office Supplies,Art,Prime Art 114,Standard Class,2150.77,9,0.0,340.92,0,5,4.9,Organic,0.1585106729217908,2024,2024-06,2024Q2
DB-2024-502652,2024-01-05,2024-01-09,C-96165,Consumer,South,Kerala,Kochi,Office Supplies,Binders,Prime Binders 885,Standard Class,5218.36,9,0.15,900.47,0,4,4.0,Organic,0.17255804505630123,2024,2024-01,2024Q1
DB-2025-502653,2025-08-14,2025-08-17,C-85847,Corporate,North,Haryana,Gurugram,Technology,Phones,Classic Phones 480,Second Class,157018.05,4,0.1,23983.4,0,3,4.2,Paid,0.15274294897943264,2025,2025-08,2025Q3
DB-2025-502654,2025-02-14,2025-02-16,C-43485,Consumer,South,Kerala,Kochi,Technology,Phones,Max Phones 486,Second Class,19173.12,2,0.2,2161.69,0,2,3.7,Referral,0.1127458650443955,2025,2025-02,2025Q1
DB-2025-502655,2025-05-18,2025-05-20,C-13238,Consumer,North,Punjab,Ludhiana,Furniture,Furnishings,Pro Furnishings 740,Second Class,49716.13,7,0.0,5069.38,0,2,5.0,Paid,0.1019665046334057,2025,2025-05,2025Q2
DB-2024-502656,2024-10-26,2024-11-02,C-15911,Corporate,East,Bihar,Patna,Furniture,Furnishings,Eco Furnishings 396,Standard Class,23426.74,3,0.35,-1796.91,1,7,2.7,Email,-0.07670337400765108,2024,2024-10,2024Q4
DB-2025-502657,2025-02-05,2025-02-10,C-82582,Home Office,South,Tamil Nadu,Chennai,Furniture,Bookcases,Basic Bookcases 884,Standard Class,17368.52,4,0.3,-1844.48,0,5,4.1,Social,-0.1061967283337901,2025,2025-02,2025Q1
DB-2025-502658,2025-03-10,2025-03-15,C-86090,Consumer,East,Jharkhand,Ranchi,Technology,Accessories,Smart Accessories 939,Standard Class,312483.3,9,0.0,88270.19,0,5,4.2,Referral,0.28247970371536657,2025,2025-03,2025Q1
DB-2024-502659,2024-02-03,2024-02-10,C-21644,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,Elite Binders 142,Standard Class,2183.37,3,0.3,227.09,0,7,3.4,Organic,0.1040089403078727,2024,2024-02,2024Q1
DB-2024-502660,2024-04-18,2024-04-23,C-40870,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,Prime Accessories 517,Standard Class,12528.8,7,0.05,3968.96,0,5,3.5,Paid,0.3167869229295703,2024,2024-04,2024Q2
DB-2024-502661,2024-04-22,2024-04-27,C-34069,Home Office,West,Goa,Panaji,Office Supplies,Art,Prime Art 111,Standard Class,11829.28,8,0.1,1864.77,0,5,4.6,Referral,0.15764019450042605,2024,2024-04,2024Q2
DB-2025-502662,2025-02-22,2025-02-27,C-77437,Home Office,East,Jharkhand,Ranchi,Furniture,Furnishings,Elite Furnishings 758,Standard Class,6828.8,1,0.3,-110.85,0,5,3.5,Paid,-0.01623272024367385,2025,2025-02,2025Q1
DB-2025-502663,2025-08-26,2025-08-29,C-34184,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Labels,Eco Labels 962,Second Class,6516.58,5,0.15,489.38,0,3,4.4,Referral,0.07509767393325947,2025,2025-08,2025Q3
DB-2025-502664,2025-10-08,2025-10-10,C-41856,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Pro Bookcases 994,First Class,66741.77,9,0.35,-6123.97,0,2,4.8,Organic,-0.09175618207308556,2025,2025-10,2025Q4
DB-2025-502665,2025-03-25,2025-03-25,C-53917,Home Office,East,Odisha,Bhubaneswar,Technology,Phones,Smart Phones 195,First Class,91248.71,4,0.1,19827.43,0,0,3.6,Paid,0.21728997593500224,2025,2025-03,2025Q1
DB-2024-502666,2024-11-15,2024-11-17,C-66189,Home Office,North,Rajasthan,Jaipur,Office Supplies,Binders,Max Binders 900,Second Class,479.85,2,0.15,59.14,0,2,4.1,Organic,0.123246847973325,2024,2024-11,2024Q4
DB-2024-502667,2024-08-17,2024-08-17,C-37675,Corporate,South,Telangana,Hyderabad,Office Supplies,Binders,Max Binders 370,Same Day,5490.01,9,0.3,217.01,0,0,3.6,Email,0.03952816115089043,2024,2024-08,2024Q3
DB-2025-502668,2025-02-02,2025-02-08,C-16952,Consumer,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Max Storage 333,Standard Class,6927.39,6,0.15,478.81,0,6,4.0,Email,0.0691183836914047,2025,2025-02,2025Q1
DB-2025-502669,2025-05-18,2025-05-20,C-48230,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Art,Eco Art 581,Standard Class,4456.0,4,0.2,652.65,0,2,4.0,Paid,0.14646543985637342,2025,2025-05,2025Q2
DB-2025-502670,2025-03-07,2025-03-11,C-58012,Corporate,East,Bihar,Patna,Office Supplies,Art,Basic Art 170,Standard Class,3811.04,4,0.1,572.56,0,4,4.3,Organic,0.1502372055921743,2025,2025-03,2025Q1
DB-2025-502671,2025-04-19,2025-04-24,C-41438,Corporate,West,Gujarat,Ahmedabad,Furniture,Tables,Prime Tables 612,Standard Class,53923.98,10,0.2,533.74,0,5,3.1,Social,0.009898008270161067,2025,2025-04,2025Q2
DB-2025-502672,2025-08-29,2025-08-31,C-78573,Home Office,South,Karnataka,Bengaluru,Office Supplies,Labels,Elite Labels 582,First Class,3633.73,3,0.25,327.99,0,2,4.0,Paid,0.09026262270449373,2025,2025-08,2025Q3
DB-2025-502673,2025-04-06,2025-04-09,C-63656,Consumer,North,Punjab,Ludhiana,Furniture,Furnishings,Smart Furnishings 439,Standard Class,50378.15,6,0.2,-295.58,1,3,3.1,Organic,-0.005867226168487727,2025,2025-04,2025Q2
DB-2024-502674,2024-03-25,2024-03-30,C-24449,Corporate,North,Uttar Pradesh,Noida,Furniture,Chairs,Basic Chairs 667,Standard Class,161164.52,10,0.1,1064.85,1,5,2.8,Organic,0.006607223475737712,2024,2024-03,2024Q1
DB-2025-502675,2025-12-28,2025-12-30,C-19444,Home Office,East,Bihar,Patna,Technology,Machines,Basic Machines 466,Second Class,98151.88,3,0.2,19219.84,0,2,4.4,Paid,0.19581733941316254,2025,2025-12,2025Q4
DB-2024-502676,2024-12-08,2024-12-11,C-36806,Corporate,South,Andhra Pradesh,Vijayawada,Technology,Copiers,Basic Copiers 225,Standard Class,21552.12,1,0.25,1367.03,0,3,3.5,Organic,0.06342902693563325,2024,2024-12,2024Q4
DB-2024-502677,2024-06-26,2024-07-01,C-63236,Home Office,North,Rajasthan,Jaipur,Furniture,Bookcases,Eco Bookcases 325,Standard Class,18629.83,8,0.2,278.4,0,5,3.9,Social,0.014943775654420892,2024,2024-06,2024Q2
DB-2025-502678,2025-01-31,2025-02-07,C-88854,Corporate,West,Rajasthan,Udaipur,Office Supplies,Labels,Prime Labels 218,Standard Class,3983.15,9,0.3,343.18,0,7,4.4,Social,0.08615794032361322,2025,2025-01,2025Q1
DB-2025-502679,2025-04-19,2025-04-24,C-45609,Corporate,South,Kerala,Kochi,Office Supplies,Labels,Eco Labels 975,Second Class,5913.83,6,0.0,1051.79,0,5,3.5,Organic,0.17785259298965306,2025,2025-04,2025Q2
DB-2024-502680,2024-01-10,2024-01-11,C-10687,Consumer,South,Tamil Nadu,Chennai,Furniture,Furnishings,Classic Furnishings 184,Second Class,24734.84,3,0.25,672.95,0,1,3.6,Email,0.027206563697197962,2024,2024-01,2024Q1
DB-2024-502681,2024-11-11,2024-11-15,C-66257,Consumer,North,Delhi,New Delhi,Furniture,Chairs,Pro Chairs 677,Second Class,8717.31,2,0.3,802.58,0,4,4.3,Referral,0.09206739234924537,2024,2024-11,2024Q4
DB-2025-502682,2025-01-06,2025-01-09,C-51584,Home Office,East,Assam,Guwahati,Technology,Accessories,Max Accessories 135,First Class,14778.64,1,0.1,3678.03,0,3,4.4,Email,0.24887472730914348,2025,2025-01,2025Q1
DB-2024-502683,2024-01-25,2024-01-30,C-35887,Home Office,South,Andhra Pradesh,Vijayawada,Office Supplies,Art,Basic Art 612,Standard Class,1151.43,3,0.15,24.39,0,5,4.5,Email,0.02118235585315651,2024,2024-01,2024Q1
DB-2024-502684,2024-08-03,2024-08-07,C-19930,Home Office,West,Madhya Pradesh,Indore,Furniture,Bookcases,Prime Bookcases 130,Standard Class,44097.04,10,0.2,3304.85,0,4,4.3,Paid,0.07494493961499456,2024,2024-08,2024Q3
DB-2024-502685,2024-09-13,2024-09-19,C-21984,Corporate,East,West Bengal,Kolkata,Technology,Phones,Max Phones 859,Standard Class,46132.61,7,0.0,14594.76,1,6,3.9,Organic,0.3163653649771821,2024,2024-09,2024Q3
DB-2024-502686,2024-08-13,2024-08-18,C-62623,Corporate,North,Rajasthan,Jaipur,Office Supplies,Labels,Max Labels 750,Standard Class,10547.91,4,0.05,1207.12,0,5,5.0,Paid,0.11444162872076079,2024,2024-08,2024Q3
DB-2024-502687,2024-04-29,2024-05-01,C-40872,Corporate,West,Rajasthan,Udaipur,Technology,Copiers,Classic Copiers 126,Standard Class,352425.79,8,0.0,114941.16,0,2,4.2,Organic,0.32614287393666624,2024,2024-04,2024Q2
DB-2024-502688,2024-04-14,2024-04-15,C-36391,Home Office,North,Punjab,Ludhiana,Office Supplies,Storage,Basic Storage 492,First Class,3821.55,3,0.25,15.07,0,1,3.3,Email,0.003943426096740851,2024,2024-04,2024Q2
DB-2025-502689,2025-09-13,2025-09-17,C-14440,Home Office,East,Jharkhand,Ranchi,Furniture,Tables,Basic Tables 340,Standard Class,45142.4,9,0.3,-3938.74,1,4,3.5,Referral,-0.0872514531792727,2025,2025-09,2025Q3
DB-2025-502690,2025-10-15,2025-10-18,C-34239,Consumer,North,Delhi,New Delhi,Office Supplies,Art,Smart Art 571,Standard Class,1789.96,4,0.1,197.0,0,3,3.5,Paid,0.1100583253257056,2025,2025-10,2025Q4
DB-2024-502691,2024-11-25,2024-11-25,C-77051,Home Office,North,Punjab,Ludhiana,Technology,Accessories,Elite Accessories 978,Same Day,228792.68,6,0.0,48583.65,0,0,4.3,Social,0.21234792127090782,2024,2024-11,2024Q4
DB-2025-502692,2025-04-08,2025-04-10,C-88636,Corporate,East,Bihar,Patna,Furniture,Furnishings,Max Furnishings 970,Standard Class,27643.71,6,0.3,560.03,0,2,3.5,Organic,0.020258858163394133,2025,2025-04,2025Q2
DB-2024-502693,2024-06-08,2024-06-12,C-12825,Home Office,South,Tamil Nadu,Chennai,Technology,Phones,Smart Phones 572,Standard Class,281456.63,7,0.0,51228.94,0,4,4.3,Organic,0.1820136196471904,2024,2024-06,2024Q2
DB-2025-502694,2025-03-15,2025-03-15,C-26986,Home Office,West,Maharashtra,Mumbai,Technology,Accessories,Pro Accessories 991,Same Day,144470.13,8,0.25,13893.65,0,0,4.3,Organic,0.09616970649919121,2025,2025-03,2025Q1
DB-2025-502695,2025-05-03,2025-05-09,C-44318,Consumer,East,Odisha,Bhubaneswar,Furniture,Furnishings,Smart Furnishings 108,Standard Class,26791.22,3,0.0,2800.01,0,6,3.5,Organic,0.10451222452728917,2025,2025-05,2025Q2
DB-2025-502696,2025-12-19,2025-12-20,C-50760,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Art,Max Art 744,Second Class,1817.17,1,0.0,251.89,0,1,4.5,Social,0.13861664016024916,2025,2025-12,2025Q4
DB-2024-502697,2024-01-29,2024-01-31,C-55295,Corporate,South,Telangana,Hyderabad,Technology,Copiers,Max Copiers 964,Second Class,27376.26,1,0.25,2834.96,0,2,4.5,Social,0.10355541626211909,2024,2024-01,2024Q1
DB-2025-502698,2025-09-22,2025-09-22,C-24324,Home Office,West,Gujarat,Ahmedabad,Furniture,Chairs,Classic Chairs 962,Same Day,15018.7,8,0.05,1631.65,0,0,4.1,Organic,0.1086412272700034,2025,2025-09,2025Q3
DB-2025-502699,2025-09-27,2025-10-01,C-31349,Consumer,East,Assam,Guwahati,Office Supplies,Storage,Smart Storage 226,First Class,1661.46,3,0.25,153.46,0,4,4.3,Social,0.09236454684434173,2025,2025-09,2025Q3
DB-2025-502700,2025-07-24,2025-07-25,C-96234,Corporate,West,Gujarat,Ahmedabad,Technology,Machines,Max Machines 817,First Class,88228.0,5,0.0,14900.59,0,1,3.0,Social,0.1688873146846806,2025,2025-07,2025Q3
DB-2025-502701,2025-02-26,2025-03-02,C-70911,Corporate,South,Kerala,Kochi,Technology,Phones,Classic Phones 261,Second Class,28548.91,9,0.1,5229.15,0,4,4.1,Organic,0.18316461118830804,2025,2025-02,2025Q1
DB-2024-502702,2024-04-14,2024-04-18,C-65347,Corporate,South,Telangana,Hyderabad,Office Supplies,Binders,Elite Binders 815,Second Class,9754.68,4,0.1,922.57,0,4,4.1,Organic,0.09457716706237417,2024,2024-04,2024Q2
DB-2025-502703,2025-02-13,2025-02-19,C-68921,Consumer,South,Telangana,Hyderabad,Office Supplies,Storage,Elite Storage 870,Standard Class,12248.82,8,0.2,1100.27,0,6,4.2,Email,0.08982661186955151,2025,2025-02,2025Q1
DB-2025-502704,2025-08-04,2025-08-05,C-62640,Home Office,West,Maharashtra,Mumbai,Furniture,Tables,Eco Tables 781,First Class,4519.87,4,0.3,-199.03,0,1,4.5,Paid,-0.044034452318318894,2025,2025-08,2025Q3
DB-2025-502705,2025-05-02,2025-05-04,C-79389,Corporate,North,Haryana,Gurugram,Technology,Accessories,Eco Accessories 820,First Class,49779.89,3,0.15,2644.38,1,2,2.8,Organic,0.053121451252704656,2025,2025-05,2025Q2
DB-2024-502706,2024-05-19,2024-05-24,C-24767,Home Office,West,Madhya Pradesh,Indore,Office Supplies,Art,Pro Art 470,Second Class,2756.87,3,0.0,827.44,0,5,3.9,Paid,0.30013747474491004,2024,2024-05,2024Q2
DB-2025-502707,2025-07-10,2025-07-12,C-96780,Corporate,West,Rajasthan,Udaipur,Technology,Phones,Eco Phones 202,Second Class,31934.03,1,0.2,6100.2,0,2,3.9,Email,0.19102506010046336,2025,2025-07,2025Q3
DB-2024-502708,2024-04-13,2024-04-18,C-71464,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Binders,Basic Binders 779,Standard Class,85.15,1,0.0,14.06,0,5,4.8,Organic,0.1651203758073987,2024,2024-04,2024Q2
DB-2025-502709,2025-07-10,2025-07-14,C-66690,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Binders,Eco Binders 199,Standard Class,988.95,10,0.0,149.6,0,4,4.1,Social,0.15127155063451134,2025,2025-07,2025Q3
DB-2024-502710,2024-04-07,2024-04-07,C-53325,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,Elite Accessories 534,Same Day,37912.72,4,0.0,7098.84,0,0,4.3,Social,0.1872416434378752,2024,2024-04,2024Q2
DB-2024-502711,2024-04-17,2024-04-17,C-36499,Consumer,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Smart Storage 846,Same Day,8029.03,6,0.3,889.41,0,0,4.7,Social,0.11077427783929067,2024,2024-04,2024Q2
DB-2025-502712,2025-03-05,2025-03-11,C-73129,Corporate,North,Delhi,New Delhi,Technology,Copiers,Smart Copiers 869,Standard Class,12392.07,2,0.15,1684.95,0,6,4.2,Referral,0.13597001953668758,2025,2025-03,2025Q1
DB-2024-502713,2024-12-15,2024-12-16,C-74148,Consumer,North,Punjab,Ludhiana,Technology,Copiers,Pro Copiers 745,Second Class,322137.15,8,0.05,38690.24,0,1,4.4,Referral,0.12010486837671469,2024,2024-12,2024Q4
DB-2024-502714,2024-03-01,2024-03-05,C-30084,Home Office,West,Rajasthan,Udaipur,Office Supplies,Storage,Classic Storage 986,Standard Class,17251.5,9,0.05,1326.3,0,4,3.1,Email,0.0768802712807582,2024,2024-03,2024Q1
DB-2024-502715,2024-12-25,2024-12-31,C-68736,Home Office,West,Rajasthan,Udaipur,Furniture,Furnishings,Prime Furnishings 863,Standard Class,23798.5,10,0.3,631.79,0,6,4.2,Paid,0.026547471479294912,2024,2024-12,2024Q4
DB-2024-502716,2024-06-21,2024-06-22,C-33579,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Art,Eco Art 261,First Class,3888.4,6,0.0,645.53,0,1,4.4,Organic,0.1660142989404382,2024,2024-06,2024Q2
DB-2025-502717,2025-11-22,2025-11-26,C-83654,Home Office,South,Kerala,Kochi,Technology,Copiers,Smart Copiers 706,Standard Class,80624.96,7,0.2,18168.11,0,4,5.0,Email,0.22534101102189694,2025,2025-11,2025Q4
DB-2025-502718,2025-01-30,2025-02-07,C-27826,Corporate,North,Punjab,Ludhiana,Technology,Copiers,Eco Copiers 171,Standard Class,253352.69,8,0.0,62327.27,0,8,3.9,Organic,0.246009900269857,2025,2025-01,2025Q1
DB-2024-502719,2024-02-02,2024-02-06,C-14234,Corporate,West,Goa,Panaji,Furniture,Chairs,Eco Chairs 937,Standard Class,40035.48,5,0.35,-4176.68,0,4,4.3,Paid,-0.10432446420025437,2024,2024-02,2024Q1
DB-2025-502720,2025-04-13,2025-04-18,C-71224,Corporate,North,Punjab,Ludhiana,Office Supplies,Binders,Smart Binders 916,Standard Class,2388.67,2,0.05,360.1,0,5,3.8,Email,0.15075334809747684,2025,2025-04,2025Q2
DB-2025-502721,2025-09-25,2025-09-29,C-22981,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,Max Bookcases 171,Standard Class,78913.8,10,0.0,4137.92,0,4,4.4,Organic,0.05243594909889018,2025,2025-09,2025Q3
DB-2024-502722,2024-02-02,2024-02-04,C-25067,Corporate,North,Uttar Pradesh,Noida,Technology,Machines,Basic Machines 337,Second Class,200893.91,9,0.0,44632.66,0,2,3.7,Organic,0.222170298741261,2024,2024-02,2024Q1
DB-2024-502723,2024-04-29,2024-05-03,C-44670,Home Office,West,Gujarat,Ahmedabad,Furniture,Bookcases,Classic Bookcases 409,First Class,36838.17,9,0.15,4782.34,0,4,4.1,Paid,0.1298202380845737,2024,2024-04,2024Q2
DB-2024-502724,2024-03-05,2024-03-08,C-67970,Home Office,South,Andhra Pradesh,Vijayawada,Furniture,Bookcases,Eco Bookcases 503,Second Class,21245.91,6,0.25,-1964.64,0,3,4.2,Organic,-0.09247144509225541,2024,2024-03,2024Q1
DB-2025-502725,2025-01-02,2025-01-04,C-13139,Corporate,South,Kerala,Kochi,Technology,Machines,Prime Machines 417,Second Class,66978.38,5,0.2,10952.23,0,2,3.2,Organic,0.16351888475057175,2025,2025-01,2025Q1
DB-2025-502726,2025-09-20,2025-09-23,C-92809,Consumer,South,Kerala,Kochi,Technology,Machines,Prime Machines 757,Standard Class,421684.91,10,0.0,119292.79,0,3,3.7,Paid,0.2828955629453281,2025,2025-09,2025Q3
DB-2024-502727,2024-03-28,2024-04-02,C-73064,Home Office,North,Delhi,New Delhi,Office Supplies,Art,Prime Art 265,Standard Class,4205.37,5,0.25,496.05,0,5,4.6,Paid,0.1179563272672797,2024,2024-03,2024Q1
DB-2025-502728,2025-10-04,2025-10-05,C-43621,Corporate,West,Gujarat,Ahmedabad,Technology,Accessories,Basic Accessories 985,Second Class,9740.28,1,0.05,1125.72,0,1,4.6,Email,0.11557367960674642,2025,2025-10,2025Q4
DB-2024-502729,2024-10-29,2024-10-31,C-50906,Corporate,North,Uttar Pradesh,Noida,Technology,Copiers,Elite Copiers 400,First Class,93470.75,4,0.2,8860.35,0,2,3.8,Social,0.094792756022606,2024,2024-10,2024Q4
DB-2024-502730,2024-02-11,2024-02-15,C-70605,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,Elite Labels 266,Standard Class,8679.07,5,0.0,1795.91,0,4,3.0,Paid,0.20692424418745328,2024,2024-02,2024Q1
DB-2024-502731,2024-12-17,2024-12-23,C-50997,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,Eco Paper 811,Standard Class,5182.79,3,0.1,659.3,0,6,3.8,Paid,0.12720947597722462,2024,2024-12,2024Q4
DB-2024-502732,2024-10-08,2024-10-09,C-74698,Corporate,North,Uttar Pradesh,Noida,Furniture,Chairs,Smart Chairs 685,Second Class,65839.3,6,0.2,3109.26,0,1,3.3,Email,0.04722498568484173,2024,2024-10,2024Q4
